#Parameters = {rdisk=19.1389; hdisk=2.921; rin=18.3515; hcup=25.5143; halcohol=17.78; wx=165.1; wth=12; wy=82.55; wz=558.8; wx2=250; wy2=220; erbase1=3.5; erbase11=0.03; a=52.07; b=12.7; c=38.862; depth=4; delth=2; er1=8; er11=0.3}
#"Frequency / GHz"	"S5,5 [Real/Imaginary Part] [Re]"	"S5,5 [Real/Imaginary Part] [Im]"
#-------------------------------------------------------------------------------------
1.0812000000000	0.13766548643377	-0.12595310770174
1.0819000000000	0.13973032042257	-0.12348297858356
1.0826000000000	0.14162444688671	-0.12101211871432
1.0833000000000	0.14346232613831	-0.11855083772216
1.0840000000000	0.14532728000000	-0.11600094000000
1.0847000000000	0.14712258237591	-0.11349943225482
1.0854000000000	0.14889434266104	-0.11092896280351
1.0861000000000	0.15065891334892	-0.10829682490983
1.0868000000000	0.15239742304811	-0.10573482687149
1.0875000000000	0.15392177000000	-0.10303961000000
1.0882000000000	0.15549342980354	-0.10043794673539
1.0889000000000	0.15706479865283	-0.097797927109927
1.0896000000000	0.15862626022653	-0.095141522727525
1.0903000000000	0.15993204949012	-0.092432273682413
1.0910000000000	0.16139105000000	-0.089649029000000
1.0917000000000	0.16269854180724	-0.087019408042020
1.0924000000000	0.16399277810259	-0.084275510364269
1.0931000000000	0.16526595921706	-0.081500729843313
1.0938000000000	0.16648122929281	-0.078818933964160
1.0945000000000	0.16768917000000	-0.076019078000000
1.0952000000000	0.16870031402103	-0.073202928591651
1.0959000000000	0.16980197206752	-0.070324802011431
1.0966000000000	0.17079658195214	-0.067591041175805
1.0973000000000	0.17180272803836	-0.064752105714616
1.0980000000000	0.17273928000000	-0.061919134000000
1.0987000000000	0.17358888684679	-0.059118408980522
1.0994000000000	0.17438845126252	-0.056231305610066
1.1001000000000	0.17527277208664	-0.053487306119549
1.1008000000000	0.17588060785017	-0.050586598365027
1.1015000000000	0.17668454000000	-0.047719840000001
1.1022000000000	0.17728777743770	-0.044840310695412
1.1029000000000	0.17788426011021	-0.041971296223433
1.1036000000000	0.17840028452054	-0.039119538765298
1.1043000000000	0.17892461710936	-0.036243100492280
1.1050000000000	0.17946734000000	-0.033395089000000
1.1057000000000	0.17987318785043	-0.030482891336769
1.1064000000000	0.18022891881079	-0.027644688877760
1.1071000000000	0.18061697875115	-0.024695516157486
1.1078000000000	0.18088885537859	-0.021864395243118
1.1085000000000	0.18114424000000	-0.019001905000000
1.1092000000000	0.18125325260878	-0.016082727918995
1.1099000000000	0.18150519054665	-0.013231453504267
1.1106000000000	0.18153076836979	-0.010342846758310
1.1113000000000	0.18157711064959	-0.0074690334483132
1.1120000000000	0.18163612000000	-0.0045707510000000
1.1127000000000	0.18158136024501	-0.0017332790688404
1.1134000000000	0.18152133187328	0.0010776739563449
1.1141000000000	0.18142866117673	0.0039700434764989
1.1148000000000	0.18126916398272	0.0067777680462961
1.1155000000000	0.18106520000000	0.0095840356999991
1.1162000000000	0.18087304515281	0.012360972376759
1.1169000000000	0.18059937081464	0.015261180679241
1.1176000000000	0.18027407471702	0.018012365498927
1.1183000000000	0.17995367638379	0.020863154271904
1.1190000000000	0.17951834000000	0.023549464000000
1.1197000000000	0.17909599434781	0.026367390912153
1.1204000000000	0.17866404176006	0.029086823858355
1.1211000000000	0.17812550494989	0.031858848954107
1.1218000000000	0.17755225459601	0.034525460628103
1.1225000000000	0.17687154000000	0.037288103000000
1.1232000000000	0.17633482529331	0.039892045901189
1.1239000000000	0.17564510952399	0.042576229636478
1.1246000000000	0.17481518082492	0.045292681152095
1.1253000000000	0.17418687561896	0.047960131224712
1.1260000000000	0.17336275000000	0.050578001999999
1.1267000000000	0.17245394288628	0.053227275533230
1.1274000000000	0.17161984622987	0.055782306116633
1.1281000000000	0.17069964488518	0.058396229277230
1.1288000000000	0.16965882455072	0.060982234656051
1.1295000000000	0.16876829000000	0.063460044999999
1.1302000000000	0.16769326801894	0.066101055872815
1.1309000000000	0.16668823224723	0.068507010880477
1.1316000000000	0.16563584127319	0.071021941698045
1.1323000000000	0.16450519486376	0.073485576031888
1.1330000000000	0.16328791000000	0.075913042000000
1.1337000000000	0.16212645019079	0.078329659581889
1.1344000000000	0.16092613276227	0.080794892667755
1.1351000000000	0.15966629508867	0.083082838480435
1.1358000000000	0.15833771865714	0.085424344032395
1.1365000000000	0.15710892000000	0.087824263000000
1.1372000000000	0.15567059970455	0.090173446197028
1.1379000000000	0.15435476118750	0.092405930228248
1.1386000000000	0.15292995323634	0.094668481164556
1.1393000000000	0.15161126741075	0.096857303799972
1.1400000000000	0.14999855000000	0.099207506000001
1.1407000000000	0.14860391898943	0.10131391109661
1.1414000000000	0.14713791640860	0.10344852020219
1.1421000000000	0.14547573314704	0.10558444144536
1.1428000000000	0.14390249005194	0.10775688682557
1.1435000000000	0.14231944000000	0.10985670000000
1.1442000000000	0.14063536554654	0.11192841280550
1.1449000000000	0.13895177287694	0.11393050610755
1.1456000000000	0.13730287531794	0.11594383342155
1.1463000000000	0.13559930075514	0.11788758310759
1.1470000000000	0.13384081000000	0.11985224000000
1.1477000000000	0.13206339722064	0.12174122724920
1.1484000000000	0.13029649210031	0.12360145464910
1.1491000000000	0.12838662456967	0.12550976273135
1.1498000000000	0.12665755165878	0.12730799775620
1.1505000000000	0.12474510000000	0.12909974000000
1.1512000000000	0.12284631023449	0.13089628494056
1.1519000000000	0.12101558820544	0.13268930643830
1.1526000000000	0.11903174884642	0.13434718173080
1.1533000000000	0.11709665090583	0.13603175275308
1.1540000000000	0.11508635000000	0.13767143000000
1.1547000000000	0.11302241258044	0.13925692223015
1.1554000000000	0.11104952698046	0.14089676489683
1.1561000000000	0.10902633682311	0.14238665427222
1.1568000000000	0.10688969776514	0.14398753400666
1.1575000000000	0.10481986000000	0.14547375000000
1.1582000000000	0.10274708764590	0.14690203846591
1.1589000000000	0.10060901588983	0.14832318445451
1.1596000000000	0.098509645222298	0.14975462028636
1.1603000000000	0.096283800800195	0.15114528106232
1.1610000000000	0.094113864000000	0.15253936000000
1.1617000000000	0.091973594024726	0.15371360169331
1.1624000000000	0.089753978013975	0.15503601643154
1.1631000000000	0.087501478559810	0.15624657782036
1.1638000000000	0.085233609448779	0.15745925574429
1.1645000000000	0.082938768000000	0.15861033000000
1.1652000000000	0.080744622666278	0.15978031739292
1.1659000000000	0.078524675907595	0.16086894272992
1.1666000000000	0.076141236578861	0.16199190465575
1.1673000000000	0.073849639843426	0.16308152747800
1.1680000000000	0.071541056000001	0.16396104000000
1.1687000000000	0.069239233986106	0.16507107146340
1.1694000000000	0.066887721384161	0.16595569862828
1.1701000000000	0.064527535106167	0.16697244366253
1.1708000000000	0.062173030301427	0.16773178303304
1.1715000000000	0.059830122000000	0.16865885000000
1.1722000000000	0.057388739646417	0.16944043551307
1.1729000000000	0.055012468847109	0.17024538810973
1.1736000000000	0.052603495222860	0.17097054364585
1.1743000000000	0.050207602631791	0.17177201226485
1.1750000000000	0.047818311000000	0.17246130000000
1.1757000000000	0.045459231760278	0.17306660813560
1.1764000000000	0.043002643494998	0.17371225002471
1.1771000000000	0.040595545932898	0.17435809469736
1.1778000000000	0.038182532263304	0.17490667195495
1.1785000000000	0.035735242000000	0.17547613000000
1.1792000000000	0.033388148669745	0.17592635597384
1.1799000000000	0.030922313316334	0.17640573648413
1.1806000000000	0.028464584597637	0.17678110596959
1.1813000000000	0.026041662919982	0.17727081004567
1.1820000000000	0.023607079000001	0.17759091000000
1.1827000000000	0.021212052409079	0.17792522903852
1.1834000000000	0.018714439178416	0.17827628457265
1.1841000000000	0.016219257003329	0.17850061730437
1.1848000000000	0.013860945776307	0.17870783157943
1.1855000000000	0.011334090000000	0.17888510000000
1.1862000000000	0.0089801694053183	0.17912235467449
1.1869000000000	0.0065360341204433	0.17926067078241
1.1876000000000	0.0040788162341978	0.17933156340327
1.1883000000000	0.0017003050708273	0.17944132618345
1.1890000000000	-0.00075507454999999	0.17943870000000
1.1897000000000	-0.0031721870901508	0.17943927516387
1.1904000000000	-0.0056183672250682	0.17942666636193
1.1911000000000	-0.0080219416235689	0.17941906398299
1.1918000000000	-0.010427926293671	0.17932103998625
1.1925000000000	-0.012852496999999	0.17921707000000
1.1932000000000	-0.015187547341940	0.17903454715394
1.1939000000000	-0.017622642445772	0.17880601208909
1.1946000000000	-0.019982711641572	0.17868775762867
1.1953000000000	-0.022428160052721	0.17834171119881
1.1960000000000	-0.024809333999999	0.17809226000000
1.1967000000000	-0.027188123318685	0.17765373529282
1.1974000000000	-0.029569019590666	0.17735212496290
1.1981000000000	-0.031922806793733	0.17694182955111
1.1988000000000	-0.034287475580254	0.17648943394184
1.1995000000000	-0.036601946000000	0.17610967000000
1.2002000000000	-0.038980049091944	0.17553331330537
1.2009000000000	-0.041305884683298	0.17506001006254
1.2016000000000	-0.043706864158564	0.17448032318849
1.2023000000000	-0.045988499239362	0.17388194585716
1.2030000000000	-0.048339602000000	0.17334779000000
1.2037000000000	-0.050652129682679	0.17259990385197
1.2044000000000	-0.052893981884467	0.17196891074374
1.2051000000000	-0.055240022329677	0.17119519797429
1.2058000000000	-0.057470281188690	0.17050591537081
1.2065000000000	-0.059794540999999	0.16980746000000
1.2072000000000	-0.062041642706089	0.16891831309725
1.2079000000000	-0.064263137080421	0.16815697472647
1.2086000000000	-0.066488552862321	0.16733721407161
1.2093000000000	-0.068666391972039	0.16638300674200
1.2100000000000	-0.070826635000000	0.16541648000000
1.2107000000000	-0.073049126033326	0.16455062005731
1.2114000000000	-0.075201317330385	0.16352971006994
1.2121000000000	-0.077356710034776	0.16257177659555
1.2128000000000	-0.079544259621643	0.16155119937205
1.2135000000000	-0.081626594000000	0.16046748000000
1.2142000000000	-0.083848356208373	0.15937609764805
1.2149000000000	-0.085936202214728	0.15820494195584
1.2156000000000	-0.088016210353334	0.15714070307520
1.2163000000000	-0.090066747778935	0.15601436707093
1.2170000000000	-0.092140049000000	0.15480413000000
1.2177000000000	-0.094221878700296	0.15354900592989
1.2184000000000	-0.096184848078993	0.15231726791448
1.2191000000000	-0.098192317962018	0.15109251220382
1.2198000000000	-0.10012822495323	0.14979613789244
1.2205000000000	-0.10203280000000	0.14846516000000
1.2212000000000	-0.10405258063922	0.14717510048745
1.2219000000000	-0.10594581101498	0.14584448097512
1.2226000000000	-0.10782755144128	0.14442260280313
1.2233000000000	-0.10968968727473	0.14307246237747
1.2240000000000	-0.11158137000000	0.14148435000000
1.2247000000000	-0.11339902820853	0.14019680646179
1.2254000000000	-0.11521262142828	0.13869588035926
1.2261000000000	-0.11700594496655	0.13722122040796
1.2268000000000	-0.11877259662598	0.13574701762882
1.2275000000000	-0.12051379000000	0.13416937000000
1.2282000000000	-0.12225527091021	0.13268133913293
1.2289000000000	-0.12396107480824	0.13107263772893
1.2296000000000	-0.12566128724723	0.12951045548278
1.2303000000000	-0.12728051830051	0.12786174591588
1.2310000000000	-0.12894496000000	0.12626135000000
1.2317000000000	-0.13055757451191	0.12459541538697
1.2324000000000	-0.13212381454854	0.12296057679706
1.2331000000000	-0.13371482865797	0.12121101514470
1.2338000000000	-0.13528421586002	0.11944206362400
1.2345000000000	-0.13674921000000	0.11777383000000
1.2352000000000	-0.13828738261637	0.11608729031860
1.2359000000000	-0.13970694219736	0.11430464697314
1.2366000000000	-0.14121220158636	0.11244862570481
1.2373000000000	-0.14256871581915	0.11076502543485
1.2380000000000	-0.14413477000000	0.10892153000000
1.2387000000000	-0.14544263216895	0.10713096240551
1.2394000000000	-0.14677752678506	0.10525877107640
1.2401000000000	-0.14814495443007	0.10345367718990
1.2408000000000	-0.14946368963534	0.10155044348480
1.2415000000000	-0.15061761000000	0.099608533000000
1.2422000000000	-0.15193942103592	0.097675401343711
1.2429000000000	-0.15315866046360	0.095764692975412
1.2436000000000	-0.15428172563766	0.093910038894885
1.2443000000000	-0.15552554984516	0.091898732128945
1.2450000000000	-0.15662394000000	0.089988284000000
1.2457000000000	-0.15781543509641	0.087972605908942
1.2464000000000	-0.15890359984578	0.086004739750352
1.2471000000000	-0.16000226885306	0.083992589876014
1.2478000000000	-0.16109453881650	0.081968222556616
1.2485000000000	-0.16212219000000	0.079934135000001
1.2492000000000	-0.16307414423671	0.077871706181101
1.2499000000000	-0.16410164953539	0.075811434343700
1.2506000000000	-0.16505069328720	0.073791119847520
1.2513000000000	-0.16596365726813	0.071724630008400
1.2520000000000	-0.16684295000000	0.069564804000000
1.2527000000000	-0.16773906651595	0.067534917777262
1.2534000000000	-0.16861427435989	0.065393133099865
1.2541000000000	-0.16933152487827	0.063245429666441
1.2548000000000	-0.17020915417767	0.061187191519670
1.2555000000000	-0.17096698000000	0.058942456000000
1.2562000000000	-0.17171838525089	0.056866975291877
1.2569000000000	-0.17244654292155	0.054633925491568
1.2576000000000	-0.17315211452314	0.052558881014890
1.2583000000000	-0.17385771644404	0.050418571260025
1.2590000000000	-0.17444898000000	0.048180338000001
1.2597000000000	-0.17503919106976	0.046099351739455
1.2604000000000	-0.17557804932092	0.043868519425103
1.2611000000000	-0.17616226128162	0.041643952217941
1.2618000000000	-0.17672939046483	0.039444030729841
1.2625000000000	-0.17711297000000	0.037286971000001
1.2632000000000	-0.17766033272959	0.035038811646729
1.2639000000000	-0.17816410809974	0.032837002556360
1.2646000000000	-0.17850915293901	0.030600584256014
1.2653000000000	-0.17893133140554	0.028437437806697
1.2660000000000	-0.17927140000000	0.026234746000000
1.2667000000000	-0.17961794735432	0.023960639203916
1.2674000000000	-0.17991070586013	0.021747789082286
1.2681000000000	-0.18023999675293	0.019556317126963
1.2688000000000	-0.18048529737901	0.017335863137160
1.2695000000000	-0.18070960000000	0.015043087000000
1.2702000000000	-0.18090298784937	0.012790873796057
1.2709000000000	-0.18108523380300	0.010577675676631
1.2716000000000	-0.18121641032618	0.0084359385493258
1.2723000000000	-0.18132196913817	0.0061376719455955
1.2730000000000	-0.18132517000000	0.0039673666000000
1.2737000000000	-0.18143277852380	0.0016943579413543
1.2744000000000	-0.18143999987433	-0.00054098212282638
1.2751000000000	-0.18148280371634	-0.0027801302263428
1.2758000000000	-0.18145513525304	-0.0049998729498325
1.2765000000000	-0.18135603000000	-0.0072261820999993
1.2772000000000	-0.18132357503816	-0.0094912764733901
1.2779000000000	-0.18119400481695	-0.011687450349439
1.2786000000000	-0.18098957355690	-0.013871339105530
1.2793000000000	-0.18086732775249	-0.016078603899420
1.2800000000000	-0.18059976000000	-0.018350717000000
1.2807000000000	-0.18040879110424	-0.020523581925046
1.2814000000000	-0.18017624354485	-0.022759025416788
1.2821000000000	-0.17983483655564	-0.024895050821846
1.2828000000000	-0.17964774375001	-0.027091340238141
1.2835000000000	-0.17930681000000	-0.029283198000000
1.2842000000000	-0.17895053658224	-0.031472958132307
1.2849000000000	-0.17849364666177	-0.033675832049064
1.2856000000000	-0.17813913534128	-0.035812179508545
1.2863000000000	-0.17768507108314	-0.037929704954212
1.2870000000000	-0.17717136000000	-0.040184642999999
1.2877000000000	-0.17669042413303	-0.042267113690583
1.2884000000000	-0.17620323749182	-0.044423411472817
1.2891000000000	-0.17566106295140	-0.046568851211000
1.2898000000000	-0.17508091826393	-0.048604991160094
1.2905000000000	-0.17451058000000	-0.050837960000000
1.2912000000000	-0.17385364390750	-0.052948633605424
1.2919000000000	-0.17322436576352	-0.055030867893430
1.2926000000000	-0.17256438727192	-0.057057467392894
1.2933000000000	-0.17186496855659	-0.059145599585639
1.2940000000000	-0.17115538000000	-0.061276536000000
1.2947000000000	-0.17040436014460	-0.063306188782832
1.2954000000000	-0.16956926764484	-0.065385653876173
1.2961000000000	-0.16882054412492	-0.067456019958789
1.2968000000000	-0.16800871269044	-0.069418413774954
1.2975000000000	-0.16716388000000	-0.071509561999999
1.2982000000000	-0.16627878622693	-0.073459200853469
1.2989000000000	-0.16541519823108	-0.075513137174742
1.2996000000000	-0.16445376406029	-0.077428971792861
1.3003000000000	-0.16355640119369	-0.079423189478251
1.3010000000000	-0.16258347000000	-0.081352628999999
1.3017000000000	-0.16163843805054	-0.083402662438565
1.3024000000000	-0.16056369629234	-0.085282850854331
1.3031000000000	-0.15953994171778	-0.087201648264945
1.3038000000000	-0.15851685297210	-0.089078165407786
1.3045000000000	-0.15737872000000	-0.091058888000000
1.3052000000000	-0.15632313629539	-0.092939927494916
1.3059000000000	-0.15516448212385	-0.094814007640810
1.3066000000000	-0.15404230825608	-0.096632702161832
1.3073000000000	-0.15285580189073	-0.098446730679148
1.3080000000000	-0.15172304000000	-0.10029088000000
1.3087000000000	-0.15048313392294	-0.10210664662965
1.3094000000000	-0.14927398799768	-0.10383304639547
1.3101000000000	-0.14803921399487	-0.10561580932075
1.3108000000000	-0.14679843188436	-0.10741342879125
1.3115000000000	-0.14543796000000	-0.10915012000000
1.3122000000000	-0.14412536078216	-0.11090791917914
1.3129000000000	-0.14285967328965	-0.11260613726058
1.3136000000000	-0.14146373244190	-0.11429992584876
1.3143000000000	-0.14003317068549	-0.11599449912695
1.3150000000000	-0.13860717000000	-0.11769093000000
1.3157000000000	-0.13720533220585	-0.11926670135056
1.3164000000000	-0.13582522548661	-0.12091381266769
1.3171000000000	-0.13429698024220	-0.12256101870863
1.3178000000000	-0.13286160597436	-0.12406233454431
1.3185000000000	-0.13130300000000	-0.12569325000000
1.3192000000000	-0.12986480267439	-0.12722360902710
1.3199000000000	-0.12834383093325	-0.12869364421457
1.3206000000000	-0.12679805577943	-0.13023685758499
1.3213000000000	-0.12523104229555	-0.13170800133847
1.3220000000000	-0.12365520000000	-0.13316406000000
1.3227000000000	-0.12210830572838	-0.13469124082404
1.3234000000000	-0.12043457532505	-0.13611185934188
1.3241000000000	-0.11878671979441	-0.13752146893133
1.3248000000000	-0.11719431443610	-0.13884695766044
1.3255000000000	-0.11550721000000	-0.14028582000000
1.3262000000000	-0.11385551987966	-0.14166073893201
1.3269000000000	-0.11217224911798	-0.14299294408224
1.3276000000000	-0.11047626958465	-0.14428734419820
1.3283000000000	-0.10871784043314	-0.14561829927513
1.3290000000000	-0.10700167000000	-0.14688833000000
1.3297000000000	-0.10525314897664	-0.14813963446336
1.3304000000000	-0.10354494486105	-0.14934034824261
1.3311000000000	-0.10173244797137	-0.15057840344055
1.3318000000000	-0.099958271952449	-0.15175778318635
1.3325000000000	-0.098179229000000	-0.15295234000000
1.3332000000000	-0.096360448079251	-0.15409200686856
1.3339000000000	-0.094562263180402	-0.15522275983623
1.3346000000000	-0.092763593183398	-0.15635009088399
1.3353000000000	-0.090868416700936	-0.15740222587260
1.3360000000000	-0.089069791000000	-0.15844424000000
1.3367000000000	-0.087218892128771	-0.15957227460433
1.3374000000000	-0.085320760925922	-0.16051458724395
1.3381000000000	-0.083416283133747	-0.16161625861697
1.3388000000000	-0.081556369361974	-0.16252632059094
1.3395000000000	-0.079693809000000	-0.16349317000000
1.3402000000000	-0.077756466385928	-0.16438436794573
1.3409000000000	-0.075825146851062	-0.16534798497821
1.3416000000000	-0.073859086762329	-0.16617932263469
1.3423000000000	-0.071893509798191	-0.16705570849806
1.3430000000000	-0.070030548000001	-0.16788851000000
1.3437000000000	-0.068024311316211	-0.16873063471288
1.3444000000000	-0.066014709975165	-0.16942964398213
1.3451000000000	-0.064059038913671	-0.17015852911456
1.3458000000000	-0.062123253314880	-0.17095786637682
1.3465000000000	-0.060128491000000	-0.17175776000000
1.3472000000000	-0.058134571881831	-0.17236056775430
1.3479000000000	-0.056126590348920	-0.17304821111345
1.3486000000000	-0.054105451421239	-0.17373852199537
1.3493000000000	-0.052068641709477	-0.17427549335356
1.3500000000000	-0.050044898000000	-0.17491291000000
1.3507000000000	-0.048003248973087	-0.17549469819982
1.3514000000000	-0.045943969278034	-0.17606354422738
1.3521000000000	-0.043948701532895	-0.17657606094307
1.3528000000000	-0.041866348875217	-0.17704574578306
1.3535000000000	-0.039792363000001	-0.17752223000000
1.3542000000000	-0.037768720374942	-0.17796565667721
1.3549000000000	-0.035733781600816	-0.17842012764352
1.3556000000000	-0.033625811754141	-0.17873769004325
1.3563000000000	-0.031511095017776	-0.17918705791386
1.3570000000000	-0.029435122000000	-0.17948003000000
1.3577000000000	-0.027366114860952	-0.17983133296294
1.3584000000000	-0.025253356024130	-0.18018876131235
1.3591000000000	-0.023204286822812	-0.18042088596405
1.3598000000000	-0.021096037592945	-0.18067588421888
1.3605000000000	-0.018941883000000	-0.18082002000000
1.3612000000000	-0.016862105428639	-0.18107641618664
1.3619000000000	-0.014686557973956	-0.18125772376061
1.3626000000000	-0.012630109781840	-0.18139747339170
